country_id	party	party_id	cee	ches_id	family	cmp_id	parlgov_id	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	intradem	personalised	nr_experts	mean_expert_response	populism
9.0	"IRL"	904.0	1	2201	2	83611	1597	5.8	5.1	5.2	3.6	2.8	6.4	5.9	7.2	6.9	3.0	8.0	7.2	6.5	2.6	5.7	5.5	10.0	10.0	3.5912468
9.0	"EVA"	905.0	1	2208	2	83440	2409	3.8	4.1	4.9	7.7	7.6	3.4444444	5.9	6.1	6.2	4.2222223	7.2222223	6.0	4.2	5.5555553	7.3	3.8888888	10.0	9.6875	4.977822
9.0	"EKRE"	906.0	1	2209	1	83720	417	9.0	6.7	8.4	8.9	8.1	2.1111112	9.2	8.8	5.0	0.4	2.3	9.7	8.8	1.3	3.3	9.1	10.0	9.9375	9.006987
9.0	"Green"	907.0	1	2207	7	83110	219	4.8	2.5555556	3.5555556	6.3	7.0	3.5714285	7.0	3.2222223	3.4	6.6	6.857143	1.6666666	2.0	7.7	7.0	4.25	10.0	8.6875	3.8622797
10.0	"KESK"	1001.0	0	1403	11	14810	94	3.4545455	5.1	5.2	4.3	3.3636363	6.181818	4.7272725	6.4	6.2727275	5.090909	5.5454545	5.4545455	6.3636365	2.4545455	5.2727275	6.2727275	11.0	10.75	3.2633147
10.0	"PS"	1002.0	0	1405	1	14820	200	7.4545455	8.1	8.181818	8.5	7.909091	2.1818182	8.272727	8.3	6.3636365	0.36363637	1.3636364	9.363636	8.727273	0.8181818	4.909091	7.7272725	11.0	10.8125	8.428841
10.0	"KOK"	1003.0	0	1402	3	14620	1118	3.5454545	4.1	4.7	3.1	2.2727273	7.0	5.0	8.1	8.181818	6.090909	8.818182	4.3636365	6.4545455	4.818182	5.181818	6.090909	11.0	10.75	2.3569787
10.0	"SDP"	1004.0	0	1401	5	14320	395	4.7272725	4.5	4.8	4.9	4.0	6.4545455	4.5454545	3.6	3.2727273	6.090909	7.7272725	3.6363637	4.6363635	5.3636365	5.6363635	5.6363635	11.0	10.75	3.6439946
10.0	"VIHR"	1005.0	0	1408	7	14110	1062	5.0	2.3	3.6	4.9	3.8181818	6.2727275	5.090909	4.0	3.5454545	8.636364	8.454545	1.0	1.8181819	8.818182	7.3636365	4.909091	11.0	10.75	2.8241367
10.0	"VAS"	1006.0	0	1404	6	14223	1292	5.181818	3.4	4.1	5.4	5.181818	5.090909	4.909091	1.9	2.0	7.909091	5.6363635	1.5	2.2	8.7	6.7272725	5.6363635	11.0	10.5625	3.6880455
10.0	"KD"	1007.0	0	1409	10	14520	1463	5.181818	5.0	4.888889	3.5555556	3.2	5.5	5.4545455	7.5	6.7272725	4.909091	7.1	5.4	8.3	0.90909094	5.75	5.5454545	11.0	10.0625	3.318773
10.0	"SFPRKP"	1008.0	0	1406	8	14901	585	3.4545455	3.1	4.2	3.5	2.2727273	5.909091	4.5454545	7.4	7.2727275	7.5454545	8.636364	1.8	4.4	8.1	5.75	5.0	11.0	10.375	2.0765696
10.0	"SIN"	1009.0	0		2		2645	5.1	7.0	7.2727275	7.8	7.0	3.0	6.2727275	6.9	5.818182	2.4545455	2.4545455	8.181818	7.909091	1.2727273	5.0	6.8	11.0	10.5625	6.790693
11.0	"PS"	1101.0	0	602	5	31320	1539	3.0	3.8	4.7	2.8	1.2	5.888889	1.9	4.3	4.0	6.0	7.2	1.9	4.0	7.4	6.1	3.4	10.0	9.9375	1.8586581
11.0	"EELV"	1102.0	0	605	7	31110	873	4.2	4.0	4.8	3.3	3.6	6.0	4.1	3.6	2.9	8.3	8.0	0.4	1.7	9.5	7.9	1.9	10.0	9.9375	2.938262
11.0	"PCF"	1103.0	0	601	6	31220	686	6.7	4.8	6.2	6.5	5.8	3.1111112	4.8	2.5	1.5	7.5	3.4	1.7	3.5	6.8	4.7	2.3	10.0	9.9375	5.8267503
11.0	"Rad"	1104.0	0	622	3		401	2.2857144	4.125	4.142857	2.125	1.75	5.5	1.5714285	4.2222223	3.857143	6.3333335	7.25	1.25	2.5555556	7.375	4.5	1.5	10.0	7.5	1.3236067
11.0	"MoDem"	1105.0	0	613	3	31624	509	3.6	4.888889	4.3	2.0	0.9	6.0	1.7	5.2	5.6	5.4	8.4	2.2	3.7	5.6	3.4	7.4	10.0	9.875	1.6095507
11.0	"FN"	1106.0	0	610	1	31720	270	9.6	6.6	8.2	8.8	8.3	0.22222222	8.9	8.4	3.4	0.2	0.3	9.8	9.4	2.3	2.4	9.5	10.0	9.9375	9.07025
11.0	"LaREM"	1107.0	0	626	3	31425	2643	6.3	4.0	5.7	3.3	1.4	6.5555553	4.0	6.111111	6.7	4.4	9.0	2.7	5.8	7.0	3.5	9.0	10.0	9.875	3.516792
11.0	"LR"	1108.0	0	609	2	31626	658	6.8	5.3	5.9	3.7	3.4	5.3333335	5.9	7.5	6.7	1.9	5.0	7.2	8.1	2.4	4.8	7.6	10.0	9.9375	4.4351006
11.0	"UDI"	1109.0	0		3	31430	2273	3.4444444	2.875	4.375	3.0	1.2222222	6.25	1.6666666	6.3333335	6.3333335	4.111111	8.0	3.3333333	5.3333335	4.6666665	4.1666665	3.5	10.0	8.6875	1.7803407
11.0	"LFI"	1110.0	0	627	6	31240	2644	8.6	7.1	7.3	8.7	8.9	1.5555556	8.5	1.5	1.2	7.2	2.1	1.9	2.7	7.3	4.5	8.7	10.0	9.9375	8.44583
11.0	"DLF"	1111.0	0	628	2		2399	8.6	6.2	6.8	7.4	7.5	1.5555556	7.2	7.6	5.2222223	1.4	0.9	8.1	8.222222	2.0	2.375	8.9	10.0	9.6875	7.426111
11.0	"NPA"	1112.0	0		6			8.6	6.5555553	6.0	8.666667	9.3	1.4444444	7.2	1.7	0.9	9.0	2.5	1.1	2.2222223	8.3	4.0	3.2	10.0	9.5	7.75753
11.0	"LP"	1113.0	0		1			8.666667	6.888889	8.125	8.4	8.4	1.375	8.285714	7.888889	2.4444444	0.2	0.1	9.1	8.2	3.1111112		9.3	10.0	8.8125	8.712351
12.0	"CDU"	1201.0	0	301	4		808	3.2777777	3.4117646	3.0588236	1.8888888	1.2777778	7.352941	3.6666667	5.7222223	6.3333335	4.5	7.7777777	5.611111	6.3333335	3.8888888	3.9444444	7.9444447	18.0	17.8125	0.7614486
12.0	"SPD"	1202.0	0	302	5	41320	558	3.6666667	2.8235295	3.1176472	2.8888888	3.0555556	7.470588	4.2222223	4.111111	3.5555556	5.888889	7.9444447	3.7777777	4.6666665	6.3333335	6.111111	5.611111	18.0	17.8125	1.5222919
12.0	"CSU"	1203.0	0	308	4		1180	5.5	5.0	4.7058825	3.8888888	2.5555556	5.529412	6.3333335	7.111111	5.6666665	2.4444444	5.611111	7.3333335	8.0	2.4444444	3.3333333	7.8333335	18.0	17.8125	3.24721
12.0	"Linke"	1204.0	0	306	6	41223	791	6.5555553	4.2941175	5.625	6.4117646	6.5	3.9411764	6.4444447	1.2777778	1.2222222	5.882353	4.2777777	3.7222223	3.8333333	6.7058825	5.352941	4.8333335	18.0	17.5	5.5593452
12.0	"AfD"	1205.0	0	310	1	41953	2253	9.0	8.764706	8.882353	8.235294	8.833333	1.882353	8.888889	8.944445	6.611111	0.44444445	0.9444444	9.666667	9.222222	1.2777778	4.2941175	6.6666665	18.0	17.6875	9.437455
12.0	"B90Grune"	1206.0	0	304	7	41113	772	4.2777777	1.2352941	2.0588236	4.0	3.8888888	6.5882354	5.2222223	3.1666667	3.5	8.176471	8.777778	0.9444444	1.5	8.888889	7.7222223	4.4444447	18.0	17.6875	1.4529701
12.0	"FDP"	1207.0	0	303	3	41420	543	3.4444444	1.4375	1.6470588	2.6666667	1.0	5.8125	4.0555553	6.2777777	8.166667	4.352941	6.2222223	3.5555556	3.0555556	7.4444447	4.111111	8.611111	18.0	17.5625	2.5134054E-7
