expert_id	country_id	nr_experts	party	party_id	intradem	personalised	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	gender	accuracy	self_leftright	discipline	expertise
14002.0	14.0	14.0	"Egyutt"	1406.0		2	4	3	6	2	2	5	5	4	4	8	10	0	2	4	0	8	0	6	"1,2,3,12"
14003.0	14.0	14.0	"Egyutt"	1406.0	5	5	5	2	3	4	5	7	5	4	4	6	8	2	2	8	0	8	3	7	"2,6,9"
14004.0	14.0	14.0	"Egyutt"	1406.0	10	5	1	0	0	5	0	9	5	4	4	5	10	0	0	5	1	10	6	1	"1,2,6,7"
14005.0	14.0	14.0	"Egyutt"	1406.0	8	5	6	5	5		6		6	4	5	2	9	4	5	6	0	7	4	1	"6,12"
14006.0	14.0	14.0	"Egyutt"	1406.0	9	7	4	2	3	4	4	6	5	6	7	6	10	1	0	10	0	10	4	1	"2,5,15"
14007.0	14.0	14.0	"Egyutt"	1406.0	8	5	4	3	3	4	2	7	1	6	7	7	9	1	2	8	0	8	5	4	"1,2,7,13"
14008.0	14.0	14.0	"Egyutt"	1406.0																	1	6	3	1	"7,8"
14009.0	14.0	14.0	"Egyutt"	1406.0		0	0	0	0	0	0	7		3		7	10	0	0	10	0	3	3	1	"2,4,15"
14011.0	14.0	14.0	"Egyutt"	1406.0		3	7					8	5	4	8		8		1	8	1	6	6	1	"1,15"
14012.0	14.0	14.0	"Egyutt"	1406.0	4	4	2	1	2	3	2	8	5	5	5	7	8	2	5	6	0	8	8	6	"1,2,3,5,14"
14013.0	14.0	14.0	"Egyutt"	1406.0		5	4	5	5	4	3	6	5	3	6	6	9	5	3	9	1	7	3	1	"3,5,7"
14014.0	14.0	14.0	"Egyutt"	1406.0	10	0	5				0			5	7	5	10	0	0	10	0	5	3	7	"2,5,9"
14015.0	14.0	14.0	"Egyutt"	1406.0	6	3	2	2	1	1	3	8	4	4	7	5	7	2	4	7	0	7	5	1	"2,5,12"
14001.0	14.0	14.0	"Parbeszed"	1407.0	7	4	6	6	5	6	6	5	8	3	5	5	7	0	1	9	0	8	1	1	"1,2,3,4,5,10"
14002.0	14.0	14.0	"Parbeszed"	1407.0		2	4	3	6	2	2	5	5	4	4	8	10	0	2	4	0	8	0	6	"1,2,3,12"
14003.0	14.0	14.0	"Parbeszed"	1407.0	6	5	4	2	3	4	5	7	5	3	3	7	8	1	2	9	0	8	3	7	"2,6,9"
14004.0	14.0	14.0	"Parbeszed"	1407.0	10	5	1	0	0	5	0	9	5	4	4	5	10	0	0	5	1	10	6	1	"1,2,6,7"
14005.0	14.0	14.0	"Parbeszed"	1407.0	9	6	5	5	4	5	6	3	5	3	4	3	9	4	4	7	0	7	4	1	"6,12"
14006.0	14.0	14.0	"Parbeszed"	1407.0	9	7	4	2	3	5	4	6	5	2	3	6	9	1	1	10	0	10	4	1	"2,5,15"
14007.0	14.0	14.0	"Parbeszed"	1407.0	8	5	4	3	3	4	3	8	2	3	6	6	9	1	2	8	0	8	5	4	"1,2,7,13"
14008.0	14.0	14.0	"Parbeszed"	1407.0																	1	6	3	1	"7,8"
14009.0	14.0	14.0	"Parbeszed"	1407.0		0	0	0	0	0	0	7		4		7	10	0	0	10	0	3	3	1	"2,4,15"
14011.0	14.0	14.0	"Parbeszed"	1407.0		4	7					8	5				8				1	6	6	1	"1,15"
14012.0	14.0	14.0	"Parbeszed"	1407.0	4	4	2	1	2	3	2	8	5	5	5	7	8	2	5	6	0	8	8	6	"1,2,3,5,14"
14013.0	14.0	14.0	"Parbeszed"	1407.0		5	4		5												1	7	3	1	"3,5,7"
14014.0	14.0	14.0	"Parbeszed"	1407.0	10	1	6				1			3	2	5	10	0	0	10	0	5	3	7	"2,5,9"
14015.0	14.0	14.0	"Parbeszed"	1407.0	6	3	2	2	1	1	3	8	4	4	7	5	7	2	4	7	0	7	5	1	"2,5,12"
15001.0	15.0	10.0	"FG"	1501.0	3	7	3	4		6	2	6	5	7	7	3	6	6	6	4	0	5	3	1	"1"
15002.0	15.0	10.0	"FG"	1501.0	4	7	3	8	8	5	3	8	4	6	6	5	8	3	8	4	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"FG"	1501.0	7	6	3		3	4	1	6	3	7	7	6	7	1	6	7	0	8	6	1	"1"
15004.0	15.0	10.0	"FG"	1501.0	7	8	1	1	3	1	0	9	6	7	7	5	10	6	8	6	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"FG"	1501.0	7	7	5	3	3	3	3	5	4	7	7	5	8	5	6	6	1	7	3	1	"6,7"
15006.0	15.0	10.0	"FG"	1501.0	6	9	3	2	5	2	0	10	5	6	6	5	10	3	7	5	0	7	5	1	"1,4"
15007.0	15.0	10.0	"FG"	1501.0	6	7	4	3	4	4	3	6	5	6	7	6	8	6	5	5	0	5	5	1	"15"
15008.0	15.0	10.0	"FG"	1501.0	6	7	4	4	4	4	4	6	5	6	6	5	7	3	6	5	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"FG"	1501.0	7	4	2	3	2	2	2	7	5	6	6	8	10	1	6	7	1	10	6	1	"1,4"
15010.0	15.0	10.0	"FG"	1501.0	6	8	3	2	5	3	3	7	2	7	7	6	8	3	8	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"FF"	1502.0	4	7	3	5		7	4	6	5	7	7	3	5	7	6	3	0	5	3	1	"1"
15002.0	15.0	10.0	"FF"	1502.0	3	7	3	9	8	8	6	6	6	5	5	5	7	5	8	2	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"FF"	1502.0	7	6	3		3	5	3	5	3	6	6	6	6	1	5	4	0	8	6	1	"1"
15004.0	15.0	10.0	"FF"	1502.0	5	9	1	3	6	1	0	9	6	5	4	5	6	4	8	3	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"FF"	1502.0	7	7	5	3	3	7	4	5	5	5	6	5	8	5	5	4	1	7	3	1	"6,7"
15006.0	15.0	10.0	"FF"	1502.0	6	9	3	2	5	3	2	10	5	5	5	5	10	5	6	3	0	7	5	1	"1,4"
15007.0	15.0	10.0	"FF"	1502.0	6	8	4	7	6	6	7	3	5	6	5	6	7	6	5	3	0	5	5	1	"15"
15008.0	15.0	10.0	"FF"	1502.0	6	7	4	5	4	4	5	5	6	5	5	5	7	3	7	4	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"FF"	1502.0	6	5	3	4	3	3	4	6	6	6	5	7	9	2	6	4	1	10	6	1	"1,4"
15010.0	15.0	10.0	"FF"	1502.0	6	8	3	2	5	3	3	7	3	7	6	6	8	3	8	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"SF"	1503.0	2	8	7	7		9	8	2	7	5	4	5	4	6	4	6	0	5	3	1	"1"
15002.0	15.0	10.0	"SF"	1503.0	2	9	7	2	7	3	8	3	9	3	4	7	4	7	2	7	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"SF"	1503.0	3	6	6		5	6	7	5	5	4	3	6	4	1	4	6	0	8	6	1	"1"
15004.0	15.0	10.0	"SF"	1503.0	2	10	8	5	7	9	9	4	9	3	1	6	3	5	5	5	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"SF"	1503.0	3	8	7	3	3	7	8	5	5	4	4	5	6	5	4	4	1	7	3	1	"6,7"
15006.0	15.0	10.0	"SF"	1503.0	7	6	9	1	2	9	7	5	8	2	2		5	8	3	5	0	7	5	1	"1,4"
15007.0	15.0	10.0	"SF"	1503.0	2	10	10	10	10	10	10	0	10	2	2		2	10	3	8	0	5	5	1	"15"
15008.0	15.0	10.0	"SF"	1503.0	4	8	5	6	5	5	6	3	6	3	3	5	5	3	5	5	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"SF"	1503.0	5	8	7	6	7	7	8	3	8	4	3	7	4	3	5	7	1	10	6	1	"1,4"
15010.0	15.0	10.0	"SF"	1503.0	4	9	5	3	6	3	7	5	5	4	4	5	5	5	6	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"Lab"	1504.0	6	5	5	1		8	5	5	5	5	4	5	6	3	3	8	0	5	3	1	"1"
15002.0	15.0	10.0	"Lab"	1504.0	3	4	2	7	6	7	5	5	5	4	4	7	6	5	3	7	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"Lab"	1504.0	7	6	3		3	4	2	5	3	4	3	7	7	1	4	8	0	8	6	1	"1"
15004.0	15.0	10.0	"Lab"	1504.0	7	8	1	1	4	2	0	9	6	4	4	6	6	2	4	9	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"Lab"	1504.0	4	7	7	3	3	7	8	5	5	5	5	6	8	5	4	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"Lab"	1504.0	7	7	5	2	4	5	5	7	5	4	4		9	5	5	6	0	7	5	1	"1,4"
15007.0	15.0	10.0	"Lab"	1504.0	7	4	5	4	5	5	6	6	4	4	4	5	7	3	4	7	0	5	5	1	"15"
15008.0	15.0	10.0	"Lab"	1504.0	7	6	4	4	4	4	4	6	5	4	4	5	7	2	4	7	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"Lab"	1504.0	8	4	2	2	2	2	2	8	5	5	5	8	10	1	2	9	1	10	6	1	"1,4"
15010.0	15.0	10.0	"Lab"	1504.0	7	6	3	2	5	4	5	6	3	5	4	7	8	4	7	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"IA1"	1505.0	2	3		1			7	3	6	8	7	3					0	5	3	1	"1"
15002.0	15.0	10.0	"IA1"	1505.0		8	1	5	8	9	8	2	8	6	6	4	6	5	8	2	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"IA1"	1505.0	0	0															0	8	6	1	"1"
15004.0	15.0	10.0	"IA1"	1505.0	8	1	5	7	8	9	9	1	9	4	4	2	3	8	8	2	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"IA1"	1505.0	9	7	5	3	3						7		5	5	7	5	1	7	3	1	"6,7"
15006.0	15.0	10.0	"IA1"	1505.0			7														0	7	5	1	"1,4"
15007.0	15.0	10.0	"IA1"	1505.0																	0	5	5	1	"15"
15008.0	15.0	10.0	"IA1"	1505.0		7	5			5	6	4	6	5	5				7	4	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"IA1"	1505.0	7	0	6	6	6	6	8	4	7	6	6	4	6	3	7	4	1	10	6	1	"1,4"
15010.0	15.0	10.0	"IA1"	1505.0	7	7	4	2	4	4	6	4	4	7	5	5	7	4	7	8	0	6	4	4	"5,9"
15001.0	15.0	10.0	"SP"	1506.0		3	7	1		9	8										0	5	3	1	"1"
15002.0	15.0	10.0	"SP"	1506.0	4	3	9	3	9	9	8	2	8	0	1	8	3	2	2	9	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"SP"	1506.0		0	6		6	4	8	5	3	1	3	8	2	1	4	8	0	8	6	1	"1"
15004.0	15.0	10.0	"SP"	1506.0	1	10	8	1	8	9	9	1	9	0	0	6	0	2	2	10	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"SP"	1506.0	2		6	3	3		8			3	3			5	4	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"SP"	1506.0			7		7	8	8	4	6	3	3					8	0	7	5	1	"1,4"
15007.0	15.0	10.0	"SP"	1506.0										1	1		2				0	5	5	1	"15"
15008.0	15.0	10.0	"SP"	1506.0		6	6	3	5	6	7	3	6	1	2	6	3	2	2	8	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"SP"	1506.0	6	3	8	6	7	7	8	3	8	2	2	8	2	1	3	9	1	10	6	1	"1,4"
15010.0	15.0	10.0	"SP"	1506.0	7	7	3	2	4	3	7	5	4	2	3	7	5	4	5	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"I4C"	1507.0	2		3	1			8	2	7	4	3		3		3	8	0	5	3	1	"1"
15002.0	15.0	10.0	"I4C"	1507.0		3	8	2	2	9	8	2	8	2	1	8	3	2	2	9	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"I4C"	1507.0	0	0															0	8	6	1	"1"
15004.0	15.0	10.0	"I4C"	1507.0	8	1	5	7	8	9	9	1	9	4	3	2	3	8	8	2	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"I4C"	1507.0	8		8	3	3	9	9	5	6	3	4			5	2	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"I4C"	1507.0			9		7	8	9	4	9							8	0	7	5	1	"1,4"
15007.0	15.0	10.0	"I4C"	1507.0																	0	5	5	1	"15"
15008.0	15.0	10.0	"I4C"	1507.0							6			5	5				7	4	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"I4C"	1507.0	7	0	7	4	5	6	8	3	8	3	3	8	3	2	3	8	1	10	6	1	"1,4"
15010.0	15.0	10.0	"I4C"	1507.0	8	7	3	2	4	4	7	4	6	8	5	6	7	5	7	8	0	6	4	4	"5,9"
15001.0	15.0	10.0	"SD"	1508.0		5	3	1			4			4	4		6	3	3	8	0	5	3	1	"1"
15002.0	15.0	10.0	"SD"	1508.0	6	8	2	7	6	6	7	5	5	4	3	7	7	3	3	8	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"SD"	1508.0		0	3		3	4	3	5	3	3	3	7	7	1	4	8	0	8	6	1	"1"
15004.0	15.0	10.0	"SD"	1508.0	7	10	3	1	6	7	5	9	6	2	2	7	6	0	2	10	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"SD"	1508.0	4	7	8	3	3	8	8	5	5	3	4	6	8	5	2	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"SD"	1508.0			6		7	8	8	4	7	3	3					8	0	7	5	1	"1,4"
15007.0	15.0	10.0	"SD"	1508.0			7							3	3		5				0	5	5	1	"15"
15008.0	15.0	10.0	"SD"	1508.0	7	6	4	4	4	4	4	5	5	4	4	5	7	2	4	7	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"SD"	1508.0	8	2	5	3	3	4	6	5	6	4	4	8	8	2	3	9	1	10	6	1	"1,4"
15010.0	15.0	10.0	"SD"	1508.0	8	6	2	2	3	6	6	6	5	3	4	7	7	2	7	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"GP"	1509.0	7	3	7	1		6	3	4	6	5	4	7	5	3	3	8	0	5	3	1	"1"
15002.0	15.0	10.0	"GP"	1509.0	8	4	7	9	9	10	9	8	3	3	3	8	9	2	3	8	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"GP"	1509.0	8	5	3		3	4	3	6	3	3	3	7	8	1	3	9	0	8	6	1	"1"
15004.0	15.0	10.0	"GP"	1509.0	9	3	3	0	3	9	6	9	6	2	3	7	7	0	1	10	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"GP"	1509.0	5	7	7	3	3	8	8	5	5	3	4	6	8	5	2	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"GP"	1509.0	10	5	7	0	5	9	5	5	7	3	3		9	2	3	6	0	7	5	1	"1,4"
15007.0	15.0	10.0	"GP"	1509.0	7	4	6	4	4	4	4	7	5	4	4		8			8	0	5	5	1	"15"
15008.0	15.0	10.0	"GP"	1509.0	9	4	4	3	4	4	4	6	5	3	3	6	7	2	2	8	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"GP"	1509.0	9	2	2	2	2	2	1	9	4	4	4	8	9	2	3	9	1	10	6	1	"1,4"
15010.0	15.0	10.0	"GP"	1509.0	8	5	2	2	3	6	7	8	2	4	4	7	8	2	7	9	0	6	4	4	"5,9"
15001.0	15.0	10.0	"SPBP"	1510.0		4	7	1		9	8	2	7	3	2		2	4	3	8	0	5	3	1	"1"
15002.0	15.0	10.0	"SPBP"	1510.0		4	7	2	2	10	9	3	8	0	1	8	3	2	2	9	0	8	5	1	"1,5,8"
15003.0	15.0	10.0	"SPBP"	1510.0		0	6		6	6	8	4	5	1	2	7	2	1	4	8	0	8	6	1	"1"
15004.0	15.0	10.0	"SPBP"	1510.0	2	9	8	2	8	9	9	1	9	0	0	7	0	2	1	10	0	8	6	1	"2,7,9,10"
15005.0	15.0	10.0	"SPBP"	1510.0	2		8	3	3		9			3	2			5	2	8	1	7	3	1	"6,7"
15006.0	15.0	10.0	"SPBP"	1510.0	9	7	9	3	7	9	9	4	9	3	3		5	2	2	9	0	7	5	1	"1,4"
15007.0	15.0	10.0	"SPBP"	1510.0			8							1	1		2				0	5	5	1	"15"
15008.0	15.0	10.0	"SPBP"	1510.0	8	7	6	3	5	6	7	3	6	1	2	6	3	2	2	8	0	7	4	1	"1,4,7"
15009.0	15.0	10.0	"SPBP"	1510.0	6	2	8	6	7	7	8	3	8	2	2	8	3	2	3	9	1	10	6	1	"1,4"
15010.0	15.0	10.0	"SPBP"	1510.0	7	7	5	3	3	6	6	4	6	1	2	8	5	3	5	9	0	6	4	4	"5,9"
16001.0	16.0	16.0	"PD"	1601.0	8	7	4	3	6	4	1	8	7	4	6	6	9	3	4	8	0	8	5	1	"4,7,9"
16002.0	16.0	16.0	"PD"	1601.0	5	6	5	5	5	5	5	8	6	5	5	6	8	1	5	7	1	5	3	4	"2,3,10"
16003.0	16.0	16.0	"PD"	1601.0	6	6	7	6	7	6	4		5	7	7	5	8	5	5	6	1	8	3	1	"1,3,6,7,10,13"
16004.0	16.0	16.0	"PD"	1601.0	8	4	2	0	2	5	0	10	4	7	5	5	10	0	2	8	0	6	2	1	"1,2,5"
16005.0	16.0	16.0	"PD"	1601.0	8	8	2	2	2	2	2	8	4	3	3	7	9	1	3	7	0	8	3	1	"1,2,3"
16006.0	16.0	16.0	"PD"	1601.0	10	8	6	4	4	2	7	8	7	4	5	7	8	2	4	6	1	10	6	1	"1,2,4"
16007.0	16.0	16.0	"PD"	1601.0	7	6	4	4	4	6	3	7	4	4	5	6	7	3	5	8	0	6	3	1	"1,2,4"
16008.0	16.0	16.0	"PD"	1601.0	8	7	2	5	3	2	5	8	3	3	6	6	8	2	4	7	0	10	2	1	"1,4"
16009.0	16.0	16.0	"PD"	1601.0	8	8	3	2	3	2	1	7	7	3	6	4	10	0	2	8	0	10	0	1	"2,7,13"
16010.0	16.0	16.0	"PD"	1601.0	4	6	6	3	4	2	1	6	6	5	5	7	9	2	3	8	0	7	4	1	"1,2,4,13"
16011.0	16.0	16.0	"PD"	1601.0	5	8	6	7	6	4	5		7	4	6	5	10	3	5	6	0	6	1	4	"10"
16012.0	16.0	16.0	"PD"	1601.0	8	7	3	5	6	1	0	10	7	4	7	5	10	2	4	8	0	8	0	1	"1,3,10"
16013.0	16.0	16.0	"PD"	1601.0	9	7	0	0	0	2	0	10	7	4	7	8	10	3	0	9	0	9	4	1	"2,4"
16015.0	16.0	16.0	"PD"	1601.0	3	9	5	4	5	4	5	6	7	5	6	4	10	3	5	4	0	9	2	1	"1,2,13"
16016.0	16.0	16.0	"PD"	1601.0	9	7	3	2	3	2	3	3	6	3	3	3	9	2	3	8	0	8	4	1	"1,2,4,15"
16017.0	16.0	16.0	"PD"	1601.0	6	4	5	4	3	2	1	3	8	5	6	5	8	3	2	7	0	8	3	1	"1,2,3"
16001.0	16.0	16.0	"M5S"	1602.0	2	6	7	5	8	8	8	0	10	6	3	2	3	8	4	6	0	8	5	1	"4,7,9"
16002.0	16.0	16.0	"M5S"	1602.0	2	10	9	6	7	7	10	8	10		5	4	4		5	7	1	5	3	4	"2,3,10"
16003.0	16.0	16.0	"M5S"	1602.0	8	8	10	8	10	10	10		10	6	6	4	4	6	5	6	1	8	3	1	"1,3,6,7,10,13"
16004.0	16.0	16.0	"M5S"	1602.0	5	6	8	6	7	10	10	5	8		2	3	4	6	2	7	0	6	2	1	"1,2,5"
16005.0	16.0	16.0	"M5S"	1602.0	4	7	8	7	8	9	9	2	9	6	3	4	5	5	4	7	0	8	3	1	"1,2,3"
16006.0	16.0	16.0	"M5S"	1602.0	6	9	9	8	7	9	10	1	7	6	6	2	5	2	7	5	1	10	6	1	"1,2,4"
16007.0	16.0	16.0	"M5S"	1602.0	1	8	9	7	8	9	10	2	7		3	4	5	6	5	5	0	6	3	1	"1,2,4"
16008.0	16.0	16.0	"M5S"	1602.0	1	7	10	8	8	8	4	0	7	7	8	4	2	9	6	5	0	10	2	1	"1,4"
16009.0	16.0	16.0	"M5S"	1602.0	5	8	10	10	9	10	10	0	9		4	1	2	5	4	4	0	10	0	1	"2,7,13"
16010.0	16.0	16.0	"M5S"	1602.0	5	4	8	8	7	9	10	1	8	6	6	4	3	4	5	6	0	7	4	1	"1,2,4,13"
16011.0	16.0	16.0	"M5S"	1602.0	1	7	10	10	10	10	10		7	5	5	2	3	7	7	4	0	6	1	4	"10"
16012.0	16.0	16.0	"M5S"	1602.0	7	9	10	10	10	10	10	0	10	5	2	2	3	6	6	10	0	8	0	1	"1,3,10"
16013.0	16.0	16.0	"M5S"	1602.0	0	10	10	10	10	9	10	0	10		3	2	3	10	8	3	0	9	4	1	"2,4"
16015.0	16.0	16.0	"M5S"	1602.0	3	9	10	10	10	10	10	1	8	6	5	2	3	8	7	7	0	9	2	1	"1,2,13"
16016.0	16.0	16.0	"M5S"	1602.0	3	8	10	9	8	7	7	8	9	5	4	6	5	4	4	7	0	8	4	1	"1,2,4,15"
16017.0	16.0	16.0	"M5S"	1602.0	5	6	8	8	8	9	9	9	9	4	4	3	3	7	5	5	0	8	3	1	"1,2,3"
16001.0	16.0	16.0	"FI"	1603.0	2	7	3	5	6	4	5	8	7	7	6	2	6	6	6	6	0	8	5	1	"4,7,9"
16002.0	16.0	16.0	"FI"	1603.0	3	10	9	6	7	7	9	8	10	7	7	5	6	2	5	7	1	5	3	4	"2,3,10"
16003.0	16.0	16.0	"FI"	1603.0	3	8	10	8	10	9	10		10	8	8	4	5	7	6	5	1	8	3	1	"1,3,6,7,10,13"
16004.0	16.0	16.0	"FI"	1603.0	0	10	10	8	8	10	10	2	8	7	6	3	6	6	6	3	0	6	2	1	"1,2,5"
16005.0	16.0	16.0	"FI"	1603.0	0	10	9	8	8	5	7	3	10	8	7	3	5	7	7	5	0	8	3	1	"1,2,3"
16006.0	16.0	16.0	"FI"	1603.0	1	8	6	4	4	2	6	7	7	6	7	3	7	2	4	6	1	10	6	1	"1,2,4"
16007.0	16.0	16.0	"FI"	1603.0	1	10	5	4	4	6	6	5	7	7	7	3	5	7	8	4	0	6	3	1	"1,2,4"
16008.0	16.0	16.0	"FI"	1603.0	1	9	8	3	7	6	4	2	8	8	9	3	1	10	7	3	0	10	2	1	"1,4"
16009.0	16.0	16.0	"FI"	1603.0	1	10	8	10	9	8	10	3	9	7	7	1	4	7	7	3	0	10	0	1	"2,7,13"
16010.0	16.0	16.0	"FI"	1603.0	2	9	4	5	7	3	2	4	7	9	9	3	3	7	7	3	0	7	4	1	"1,2,4,13"
16011.0	16.0	16.0	"FI"	1603.0	0	10	9	8	8	5	5		9	7	8	3	5	7	7	4	0	6	1	4	"10"
16012.0	16.0	16.0	"FI"	1603.0	0	10	10	6	3	1	7	5	10	8	10	1	7	7	6	3	0	8	0	1	"1,3,10"
16013.0	16.0	16.0	"FI"	1603.0	1	10	2	1	2	5	1	8	9	7	8	2	7	7	7	6	0	9	4	1	"2,4"
16015.0	16.0	16.0	"FI"	1603.0	1	10	9	3	4	4	2	2	8	8	10	1	1	6	7	9	0	9	2	1	"1,2,13"
16016.0	16.0	16.0	"FI"	1603.0	1	9	5	3	5	2	1	5	7	7	7	7	7	5	6	5	0	8	4	1	"1,2,4,15"
16017.0	16.0	16.0	"FI"	1603.0	2	10	7	5	6	6	5	5	6	6	6	2	5	7	8	3	0	8	3	1	"1,2,3"
16001.0	16.0	16.0	"LN"	1604.0	5	8	7	8	8	8	8	2	10	8	7	0	0	10	8	1	0	8	5	1	"4,7,9"
16002.0	16.0	16.0	"LN"	1604.0	5	9	8	6	7	7	10	8	10	9	5	2	4	7	8	3	1	5	3	4	"2,3,10"
16003.0	16.0	16.0	"LN"	1604.0	3	8	10	8	10	10	10		10	10	9	3	8	9	8	2	1	8	3	1	"1,3,6,7,10,13"
16004.0	16.0	16.0	"LN"	1604.0	3	8	10	10	9	10	10	2	10	9	7	0	1	10	10	0	0	6	2	1	"1,2,5"
16005.0	16.0	16.0	"LN"	1604.0	2	10	9	9	9	9	9	2	10	9	7	0	3	9	9	3	0	8	3	1	"1,2,3"
16006.0	16.0	16.0	"LN"	1604.0	6	9	5	7	7	7	7	3	8	7	6	2	4	7	7	4	1	10	6	1	"1,2,4"
16007.0	16.0	16.0	"LN"	1604.0	3	6	8	9	9	7	8	1	10	9	7	0	1	10	10	1	0	6	3	1	"1,2,4"
16008.0	16.0	16.0	"LN"	1604.0	1	8	10	6	8	8	4	1	9	10	10	0	0	10	10	1	0	10	2	1	"1,4"
16009.0	16.0	16.0	"LN"	1604.0	3	9	10	10	9	7	10	1	10	10	8	0	2	9	10	0	0	10	0	1	"2,7,13"
16010.0	16.0	16.0	"LN"	1604.0	4	9	4	3	5	4	8	2	8	7	7	1	2	8	7	2	0	7	4	1	"1,2,4,13"
16011.0	16.0	16.0	"LN"	1604.0	2	9	8	9	8	7	8		10	9	10	0	2	10	10	2	0	6	1	4	"10"
16012.0	16.0	16.0	"LN"	1604.0	8	10	10	10	8	10	10	0	10	9	3	0	0	10	10	1	0	8	0	1	"1,3,10"
16013.0	16.0	16.0	"LN"	1604.0	1	10	10	9	10	8	10	0	10	9	3	0	0	10	10	0	0	9	4	1	"2,4"
16015.0	16.0	16.0	"LN"	1604.0	4	10	10	8	8	9	8	0	10	10	7	0	0	10	9	10	0	9	2	1	"1,2,13"
16016.0	16.0	16.0	"LN"	1604.0	2	9	8	7	6	4	9	6	10	9	4	10	2	8	8	3	0	8	4	1	"1,2,4,15"
16017.0	16.0	16.0	"LN"	1604.0	2	8	10	8	8	9	8	8	9	8	7	0	2	10	9	2	0	8	3	1	"1,2,3"
16001.0	16.0	16.0	"FdlCN"	1605.0	3	5	7	8	7	7	6	3	9	8	3	0	1	10	8	1	0	8	5	1	"4,7,9"
16002.0	16.0	16.0	"FdlCN"	1605.0	5	5	5	5	5	5	6	5	8	10	5	1	4	8	8	2	1	5	3	4	"2,3,10"
16003.0	16.0	16.0	"FdlCN"	1605.0	3	8	10	8	10	9	10		10	9	8	4	8	8	7	4	1	8	3	1	"1,3,6,7,10,13"
16004.0	16.0	16.0	"FdlCN"	1605.0		6	6	10	9	10	8		10	10	5	0	2	10	10	0	0	6	2	1	"1,2,5"
16005.0	16.0	16.0	"FdlCN"	1605.0		9	7	7	7	7	7	4	8	9	7	1	4	9	9	3	0	8	3	1	"1,2,3"
16006.0	16.0	16.0	"FdlCN"	1605.0		8	5	8	7	7	7	3	8	8	6	2	3	8	7	3	1	10	6	1	"1,2,4"
16007.0	16.0	16.0	"FdlCN"	1605.0		8	5	9	8	7	8	3	8	9	4	0	1	10	10	1	0	6	3	1	"1,2,4"
16008.0	16.0	16.0	"FdlCN"	1605.0	1	7	7	6	7	5	4	3	7	10	9	1	1	9	9	1	0	10	2	1	"1,4"
16009.0	16.0	16.0	"FdlCN"	1605.0	3	8	10	10	9	7	10	0	9	10	4	0	2	9	10	0	0	10	0	1	"2,7,13"
16010.0	16.0	16.0	"FdlCN"	1605.0	4	6	5	3	5	3	6	2	7	8	8	1	1	9	9	1	0	7	4	1	"1,2,4,13"
16011.0	16.0	16.0	"FdlCN"	1605.0	2	8	8	9	8	7	8		8	10	8	0	2	10	10	0	0	6	1	4	"10"
16012.0	16.0	16.0	"FdlCN"	1605.0	8	8	10	10	8	8	10	1	10	10	2	0	0	10	10	0	0	8	0	1	"1,3,10"
16013.0	16.0	16.0	"FdlCN"	1605.0	1	10	9	9	10	9	10	0	10	9	1	0	0	10	10	0	0	9	4	1	"2,4"
