id,president,speech_type,sequence,paragraph_id,content,is_applause,word_count,char_count,sentence_count,reading_time_seconds
trump_sotu_02_128,Trump,SOTU,02,128,"SWAT Officer Timothy Matson raced into the gunfire and was shot seven times chasing down the killer. And he was very successful. Timothy has just had his 12th surgery, and he is going in for many more.",0,37,201,3,11.1
trump_sotu_02_129,Trump,SOTU,02,129,"But he made the trip to be here with us tonight. Officer Matson, please. Thank you.",0,16,83,3,4.8
trump_sotu_02_130,Trump,SOTU,02,130,We are forever grateful. Thank you very much.,0,8,45,2,2.4
trump_sotu_02_131,Trump,SOTU,02,131,"Tonight we are also joined by Pittsburgh survivor, Judah Samet. He arrived at the synagogue as the massacre began.",0,19,114,2,5.7
trump_sotu_02_132,Trump,SOTU,02,132,"But not only did Judah narrowly escape death last fall, more than seven decades ago, he narrowly survived the Nazi concentration camps.",0,22,135,1,6.6
trump_sotu_02_133,Trump,SOTU,02,133,"Today is Judah's 81st birthday. [Audience members sang ""Happy Birthday."" ] The President. [Laughter] Great.",0,15,107,4,4.5
trump_sotu_02_134,Trump,SOTU,02,134,"Pittsburgh, PA, resident Judah Samet. Thank you! [Laughter] The President.",0,10,74,3,3.0
trump_sotu_02_135,Trump,SOTU,02,135,"They wouldn't do that for me, Judah. [Laughter] Judah says he can still remember the exact moment, nearly 75 years ago, after 10 months in a concentration camp, when he and his family were put on a train and told they were going to another camp. Suddenly, the train screeched to a very strong halt.",0,55,298,3,16.5
trump_sotu_02_136,Trump,SOTU,02,136,"A soldier appeared. Judah's family braced for the absolute worst. Then, his father cried out with joy: ""It's the Americans!",0,20,123,3,6.0
trump_sotu_02_137,Trump,SOTU,02,137,"It's the Americans!"" [Applause ] Thank you. A second Holocaust survivor who is here tonight, Joshua Kaufman, was a prisoner at Dachau. He remembers watching through a hole in the wall of a cattle car as American soldiers rolled in with tanks.",0,42,242,4,12.6
trump_sotu_02_138,Trump,SOTU,02,138,"""To me,"" Joshua recalls, ""the American soldiers were proof that God exists, and they came down from the sky."" They came down from Heaven. I began this evening by honoring three soldiers who fought on D-day in the Second World War. One of them was Herman Zeitchik.",0,47,263,4,14.1
trump_sotu_02_139,Trump,SOTU,02,139,"But there is more to Herman's story. A year after he stormed the beaches of Normandy, Herman was one of the American soldiers who helped liberate Dachau. He was one of the Americans who helped rescue Joshua from that hell on Earth.",0,42,231,3,12.6
trump_sotu_02_140,Trump,SOTU,02,140,"Almost 75 years later, Herman and Joshua are both together in the gallery tonight, seated side by side, here in the home of American freedom. Herman and Joshua, your presence this evening is very much appreciated. Thank you very much.",0,40,234,3,12.0
trump_sotu_02_141,Trump,SOTU,02,141,"When American soldiers set out beneath the dark skies over the English Channel in the early hours of D-day, 1944, they were just young men of 18 and 19, hurtling on fragile landing craft toward the most momentous battle in the history of war. They did not know if they would survive the hour. They did not know if they would grow old.",0,63,334,3,18.9
trump_sotu_02_142,Trump,SOTU,02,142,But they knew that America had to prevail. Their cause was this Nation and generations yet unborn. Why did they do it?,0,22,118,3,6.6
trump_sotu_02_143,Trump,SOTU,02,143,"They did it for America. They did it for us. Everything that has come since—our triumph over communism, our giant leaps of science and discovery, our unrivaled progress towards equality and justice —all of it is possible thanks to the blood and tears and courage and vision of the Americans who came before.",0,53,307,3,15.9
trump_sotu_02_144,Trump,SOTU,02,144,"Think of this Capitol. Think of this very Chamber, where lawmakers before you voted to end slavery, to build the railroads and the highways and defeat fascism, to secure civil rights, and to face down evil empires. Here tonight, we have legislators from across this magnificent republic.",0,47,287,3,14.1
trump_sotu_02_145,Trump,SOTU,02,145,"You have come from the rocky shores of Maine and the volcanic peaks of Hawaii; from the snowy woods of Wisconsin and the red deserts of Arizona; from the green farms of Kentucky and the golden beaches of California. Together, we represent the most extraordinary nation in all of history. What will we do with this moment?",0,57,321,3,17.1
trump_sotu_02_146,Trump,SOTU,02,146,How will we be remembered? I ask the men and women of this Congress: Look at the opportunities before us. Our most thrilling achievements are still ahead.,0,27,154,3,8.1
trump_sotu_02_147,Trump,SOTU,02,147,Our most exciting journeys still await. Our biggest victories are still to come.,0,13,80,2,3.9
trump_sotu_02_148,Trump,SOTU,02,148,We have not yet begun to dream.,0,7,31,1,2.1
trump_sotu_02_149,Trump,SOTU,02,149,We must choose whether we are defined by our differences or whether we dare to transcend them.,0,17,94,1,5.1
trump_sotu_02_150,Trump,SOTU,02,150,We must choose whether we squander our great inheritance or whether we proudly declare that we are Americans. We do the incredible. We defy the impossible.,0,26,155,3,7.8
trump_sotu_02_151,Trump,SOTU,02,151,We conquer the unknown. This is the time to reignite the American imagination. This is the time to search for the tallest summit and set our sights on the brightest star.,0,31,170,3,9.3
trump_sotu_02_152,Trump,SOTU,02,152,"This is the time to rekindle the bonds of love and loyalty and memory that link us together as citizens, as neighbors, as patriots. This is our future, our fate, and our choice to make.",0,35,185,2,10.5
trump_sotu_02_153,Trump,SOTU,02,153,"I am asking you to choose greatness. No matter the trials we face, no matter the challenges to come, we must go forward together.",0,24,129,2,7.2
trump_sotu_02_154,Trump,SOTU,02,154,"We must keep America first in our hearts, we must keep freedom alive in our souls, and we must always keep faith in America's destiny that one Nation, under God, must be the hope and the promise and the light and the glory among all the nations of the world. Thank you, God bless you, and God bless America. Thank you very much.",0,63,328,3,18.9
trump_sotu_02_155,Trump,SOTU,02,155,Thank you. NOTE: The President spoke at 9:07 p.m. in the House Chamber of the U.S.,0,16,82,5,4.8
trump_sotu_02_156,Trump,SOTU,02,156,"Capitol. In his remarks, he referred to Memphis, TN, resident Alice Marie Johnson, whose lifetime prison sentence was commuted by the President on June 6, 2018; Nashville, TN, resident Matthew Charles, who was released from prison on January 3; Ramiro Gutierrez, suspected gunman in the shooting on the 90th Street Station subway platform in New York City on February 3; Redding, NV, resident Debra Bissell, her daughter Heather Armstrong, and grand-daughter Madison Armstrong; Wilber Ernesto Martinez-Guzman, suspected gunman in the shooting of Reno, NV, residents Gerald and Sharon David on January 16; Gillette, NJ, resident Grace Eline; Gov. Ralph S.",0,100,654,3,30.0
trump_sotu_02_157,Trump,SOTU,02,157,"Northam of Virginia; Kim Hak-song, Tony Kim, and Kim Dong-chul, U.S. citizens formerly detained by North Korean officials who returned to the U.S. on May 10, 2018; Interim President Juan Guaidó of Venezuela; President Nicolas Maduro Moros of Venezuela; suspected Al Qaida terrorist organization operative Jamal al-Badawi, who was killed by a U.S.",0,53,346,6,15.9
trump_sotu_02_158,Trump,SOTU,02,158,"airstrike in Marib Governorate, Yemen, on January 1; Williamsport, MD, resident Tom Wibberley; Robert D. Bowers, suspected gunman in the shooting at the Tree of Life-Or L'Simcha Congregation synagogue in Pittsburgh, PA, on October 27, 2018; and Los Angeles, CA, resident Joshua Kaufman. He also referred to the Islamic State of Iraq and Syria (ISIS) terrorist organization.",0,57,373,3,17.1
trump_sotu_02_159,Trump,SOTU,02,159,"The transcript was released by the Office of the Press Secretary on February 6. Donald J. Trump (1st Term), Address Before a Joint Session of the Congress on the State of the Union Online by Gerhard Peters and John T.",0,40,217,3,12.0
